"","Dim1","Dim2","Dim3"
"15419",-4.58140773547631,-0.26978640405579,0.0956886084682185
"15420",-4.56117020331011,-0.26578962048059,0.0956790296891548
"15421",-4.53181769641482,-0.266171996492782,0.0931345491183754
"15422",-4.49991861703919,-0.26286400239401,0.092975736380445
"15423",-4.6255901795281,-0.263353221728762,0.0945505156095409
"15424",-4.6485846369296,-0.266885183145784,0.0963220169774903
"15425",-4.6643122908201,-0.26620318369242,0.0966706985226641
"15426",-4.66159069661377,-0.251343837735679,0.0784771518387182
"15427",-4.69858950567072,-0.251995151080932,0.0781718293769722
"15428",-4.70292647309014,-0.253771057034902,0.0795653309506617
"15429",-4.70124041277478,-0.27126444496499,0.0999173033434897
"15430",-4.69964594415307,-0.272028732474128,0.100254703619874
"15431",-4.6152545125959,-0.270391304565057,0.0988638588986575
"15432",-4.62299886091828,-0.272933639043316,0.098997534151909
"15433",-4.61474936451409,-0.269991768304592,0.0986619246729184
"15434",-4.57726642844013,-0.26963908721006,0.0948766056856689
"15435",-4.60453118345934,-0.271034611716904,0.0976613345746303
"15436",-4.61084515925643,-0.27141342960515,0.0978483325395931
"15437",-4.62121332484761,-0.27859331415568,0.0897547666720183
"15438",-4.57846762823721,-0.270513992185226,0.0782565679749231
"15439",-4.54832604941108,-0.270949538505445,0.0876933306087639
"15440",-4.54107727946925,-0.269965636155201,0.0832189309152112
"15441",-4.47266940241665,-0.262674352975525,0.0750369056706639
"15442",-4.47537744054068,-0.263785144193465,0.0909485671981088
"15443",-4.47879217519277,-0.263353829339103,0.0926494527422546
"15444",-4.56754806812242,-0.267111779374055,0.0970041948119567
"15445",-4.56053351763613,-0.266086158299956,0.0968678217167445
"15446",-4.61879555200386,-0.264195362963573,0.0957563254178584
"15447",-4.61463233853501,-0.263917453414962,0.0955550875007769
"15448",-4.65763391904333,-0.255012553497,0.0807414453354266
"15449",-4.64892520179592,-0.265947676862892,0.0960594125689916
"15450",-4.66399219642702,-0.248717010345559,0.0758980351926478
"15451",-4.69840852588539,-0.258009540310704,0.082214333861748
"15452",-4.62391054036806,-0.269408346357344,0.0985007364651464
"15453",-4.61737306377689,-0.272000835193958,0.0990905612219209
"15454",-4.57222202725735,-0.269884787550796,0.0953229946026958
"15455",-4.51278800608986,-0.265378067343742,0.0912361704056242
"15456",-4.50456447370957,-0.26624642422691,0.0903180949299542
"15457",-4.45962111417024,-0.263334686163176,0.08886743969458
