"","Dim1","Dim2","Dim3"
"15151",-2.96207023823044,-0.196142596654425,-0.196280788971182
"15152",-2.94390502304469,-0.189355672484728,-0.203640337511565
"15153",-2.91397417717483,-0.185883305209007,-0.0972493883503988
"15154",-2.88478805278442,-0.263791934594056,0.105199898478986
"15155",-2.89341578032317,-0.247692458480062,0.0662671810291733
"15156",-2.86267185703864,-0.265309718995324,0.138793927976924
"15157",-2.88879340270954,-0.267522755959632,0.121462948901756
"15158",-2.90126599134247,-0.263667660941909,0.10409832359006
"15159",-2.95554507871036,-0.227706942528137,-0.0122576807582632
"15160",-2.94402083935065,-0.200353872221427,-0.0552727776789383
"15161",-2.92270282212638,-0.225264327970185,-0.0116143830251717
"15162",-2.9490090855028,-0.198784140969947,-0.0580698191605275
"15163",-2.9258495975023,-0.187513552191742,-0.0946447935844484
"15164",-2.84540011619288,-0.258999925707639,0.0969262183402077
"15165",-2.87029874642278,-0.263566151949633,0.106369328421402
"15166",-2.87667623920608,-0.252228418041793,0.0684203520975585
"15167",-2.93462874332236,-0.227875240185705,-0.0110850079483497
"15168",-2.88700852282408,-0.261134611419627,0.155907632857172
"15169",-2.90466552712118,-0.263513597737744,0.153948762490413
"15170",-2.88506932095975,-0.262639275001849,0.151626549292749
"15171",-2.85230188380934,-0.258420162387599,0.155562462106513
"15172",-2.90111665385896,-0.253741279981834,0.0576715166034824
"15173",-2.94664372237486,-0.199061176039178,-0.127285008342469
"15174",-2.90244741291409,-0.196981242331786,-0.148468760253548
"15175",-2.86168520752114,-0.194616224907438,-0.164789179475828
"15176",-2.89391292238239,-0.179774187279849,-0.207051902787478
"15177",-2.88082659090153,-0.19613192834197,-0.153844762274785
"15178",-2.85187976603454,-0.1792858627118,-0.0645280159014858
"15179",-2.86986527711457,-0.218788460817023,-0.0167773890258118
"15180",-2.8709706568792,-0.191529875298693,-0.0508118010837606
"15181",-2.87445222203048,-0.250893282010771,0.0618332196357845
"15182",-2.8754426839019,-0.264773369527614,0.142820066796669
"15183",-2.89636482417884,-0.26241274694605,0.154938544173544
"15184",-2.90432734659038,-0.262290796019795,0.157166753936661
"15185",-2.87122594423306,-0.258860337971531,0.159245095657357
"15186",-2.88988649071461,-0.25207186640927,0.0634711120939112
"15187",-2.89962890270014,-0.251157673771481,0.0641889037956534
"15188",-2.94061710357364,-0.187009395436896,-0.0623196276221985
"15189",-2.98635092702481,-0.204401079623033,-0.159929456046459
"15190",-2.92173113833015,-0.246132907942166,0.0270961735180723
"15191",-2.92983927582603,-0.235250548380128,0.0111431350072372
"15192",-2.89392612648031,-0.253210830312083,0.0662814815556826
"15193",-2.8796578173082,-0.251133339609619,0.0616126126306781
"15194",-2.92865094343746,-0.198864420594621,-0.13884986441984
"15195",-2.89070939830263,-0.263792562195531,0.0945359675550983
"15196",-2.9216944652635,-0.256885013869367,0.0718320736996083
"15197",-2.94412775224944,-0.246811627726605,0.0370398800723048
"15198",-2.88523355368845,-0.247457554622052,0.0492798741239266
"15199",-3.02367158294851,-0.205098769166981,-0.154672854900196
"15200",-3.03078234647406,-0.200375642177098,-0.200301279590201
"15201",-2.93140429566899,-0.186136649079069,-0.0969872337434402
"15202",-2.89508796840269,-0.195991063488061,-0.178276158766503
"15203",-2.88194770052511,-0.19598114712858,-0.153444517582916
"15204",-2.8942951697242,-0.193299952422021,-0.0516885832797532
"15205",-2.88517904676526,-0.250223611034061,0.0680368640176069
"15206",-2.81846744393836,-0.256678195806829,0.151303249825848
"15207",-2.89095228922529,-0.241609904623665,0.0392529732139984
"15208",-2.88719867675187,-0.221379024344994,-0.0109091373855885
"15209",-2.94818204221947,-0.199385798302085,-0.141579136930691
"15210",-2.90623252554614,-0.243604855265995,0.0562231006453838
"15211",-2.87281117307457,-0.256789716862167,0.0897933526004242
"15212",-2.91393688760911,-0.254754747372198,0.070463622519151
"15213",-2.88311084158987,-0.262731646165414,0.150471046932496
"15214",-2.85934642286805,-0.255972065631168,0.16300471129585
"15215",-2.84986916721673,-0.256870861457332,0.158499881790459
"15216",-2.95335503186617,-0.23007457014751,-0.00720658989565858
"15217",-3.02524432041,-0.205596645626866,-0.185960971349783
"15218",-3.02547285108669,-0.205072957225962,-0.143685616348197
"15219",-2.95356020263438,-0.195123870998204,-0.0613043481764061
"15220",-2.89389071628104,-0.19645049134437,-0.176998928803656
"15221",-2.88959481564965,-0.180442360889444,-0.205865013026886
"15222",-2.89503033168228,-0.179983992703117,-0.206088545036745
"15223",-2.77357263382386,-0.230708582888124,0.0452664904829579
"15224",-2.73108448460309,-0.251520681500376,0.14353844637907
"15225",-2.77259968200232,-0.257200569345368,0.138652301228
"15226",-2.87732762760799,-0.214231720888435,-0.0295843738010861
"15227",-2.82771629371686,-0.261584557979371,0.13975022940138
"15228",-2.85213261777627,-0.266136937002936,0.132401649776835
"15229",-2.88199008244586,-0.240662798604025,0.0416167362693575
"15230",-2.81270207927618,-0.259229762061421,0.142648431053111
"15231",-2.82550499605551,-0.256476154041726,0.0912222473503863
"15232",-2.90441334757595,-0.201182819090185,-0.0462749613845558
"15233",-2.96558205633432,-0.254906120575176,0.0679589058591412
"15234",-2.96439673735914,-0.272600978086542,0.118629878424883
"15235",-2.97883264766682,-0.267400825706326,0.0804170869162162
"15236",-3.02460231447707,-0.204678930410145,-0.137312055273506
"15237",-2.98565870673418,-0.20318381665225,-0.138756398286956
"15238",-2.93834459781561,-0.221107148236426,-0.0234642300507596
"15239",-2.95130746296858,-0.203646591698424,-0.0557643503340395
"15240",-2.89048435397736,-0.26990469627777,0.131841324576864
"15241",-2.86270372192844,-0.26768161171713,0.131170674115215
"15242",-2.85700983919069,-0.236867516059734,0.0343137551481421
"15243",-2.87308637087683,-0.197717764140948,-0.167912450196432
"15244",-2.83379375006578,-0.194322588895891,-0.170359413694151
"15245",-2.90747424838654,-0.182974612274095,-0.205685318473551
"15246",-2.98535651807576,-0.19001319189023,-0.208618816311384
"15247",-2.93336572511874,-0.187441837163493,-0.0939902319879727
"15248",-2.87130503964231,-0.197447653482598,-0.160549356025355
"15249",-2.80174134917274,-0.177314161072604,-0.0768267129702354
"15250",-2.83274204960891,-0.24679009983519,0.0714604407388355
"15251",-2.84390266918265,-0.264260986989609,0.118986234474315
"15252",-2.83630496332826,-0.25961074369358,0.148353471115101
"15253",-2.79232715677793,-0.25601129229201,0.146968673622984
"15254",-2.84197140111586,-0.24860205979076,0.0598288084481726
"15255",-2.84226543257497,-0.218177352608218,-0.0113621535500163
"15256",-2.90585956390247,-0.196130949649556,-0.140533045538496
"15257",-2.9230543027098,-0.198870070867637,-0.156434487479058
"15258",-2.88381264082664,-0.183034591405424,-0.0961175947976469
"15259",-2.80141361983488,-0.256055363424472,0.0930636774270383
"15260",-2.85199405049066,-0.251585297331363,0.0579584473134871
"15261",-2.84085165992929,-0.260528192045012,0.146435307173935
"15262",-2.83536061116421,-0.22565330033044,0.0129007964549226
"15263",-2.84214586701662,-0.190736061497421,-0.120610624818332
"15264",-2.85515848781372,-0.182123576380266,-0.0604323658985701
"15265",-2.89628965676317,-0.1838773766261,-0.0789600170069284
"15266",-2.84772024660021,-0.234735637862535,0.0536620891367528
"15267",-2.84594871503211,-0.23416863578504,0.0570143416081792
"15268",-2.87735283824178,-0.25944149404495,0.0822800567541141
"15269",-2.9146815027365,-0.257416751035862,0.0689409193601219
"15270",-2.97622388265193,-0.252610330875157,0.0354985869764882
"15271",-2.99038875898714,-0.216554899536283,-0.0438049322231925
"15272",-2.93917161889811,-0.18503070609237,-0.072962905206067
"15273",-2.90716796691111,-0.19618055176145,-0.129358117045782
"15274",-2.90190407698435,-0.240278996564871,0.0336674291808682
"15275",-2.95338362647772,-0.200367210766328,-0.0708518682565414
"15276",-2.9506551893965,-0.212513355562381,-0.0472576889314633
"15277",-2.91222676340444,-0.221987464508851,-0.0176276068767958
"15278",-2.89269281266229,-0.205128245123814,-0.0431520456682596
"15279",-2.9057547277066,-0.185291588250987,-0.0909893095497181
"15280",-2.92858230123262,-0.198350125224004,-0.153576651011678
"15281",-2.95901813162533,-0.188796539371688,-0.0987097491931676
"15282",-2.97814803172613,-0.191581264329897,-0.0935445142686042
"15283",-2.88514075988233,-0.250179098006927,0.0756143049401004
"15284",-2.87458639011328,-0.256298338520684,0.088399075955483
"15285",-2.88292712568419,-0.26179479278505,0.0983039330051062
"15286",-2.85650892768665,-0.264430541445799,0.120098678962071
"15287",-2.85425087476184,-0.236065891769518,0.0369089486019123
"15288",-2.88759021876479,-0.222510099419547,-0.00986654310292796
"15289",-2.93462621206322,-0.186758474594034,-0.077564359685181
"15290",-2.91033345870534,-0.254975020541591,0.0685510017088308
"15291",-2.84359121522878,-0.258850488430669,0.151744403816746
"15292",-2.83396013195991,-0.263506870376099,0.122807110502721
"15293",-2.8598319250056,-0.191091512425098,-0.114261069027764
"15294",-2.87228559756567,-0.179007262463972,-0.205242662623326
"15295",-2.88015329959532,-0.181773080884552,-0.203837980422211
"15296",-2.8590582612552,-0.182351097296849,-0.0894862338031132
"15297",-2.84886487408803,-0.18039591424507,-0.07931378251655
"15298",-2.79834913498883,-0.250308007834759,0.0723647201934625
"15299",-2.77969676841191,-0.254210391851027,0.148287543627326
"15300",-2.75304108553937,-0.251522225264334,0.150372166372199
"15301",-2.86490991429997,-0.196190547680373,-0.17028484638445
"15302",-2.80886728736159,-0.184489113822121,-0.102244849170795
"15303",-2.85086862283097,-0.191402244774277,-0.140268688772514
"15304",-2.8904202392695,-0.194829280180563,-0.140588337885987
"15305",-2.89900211511841,-0.185044128001999,-0.0605849240261861
"15306",-2.87207383271341,-0.1952947194922,-0.149120722338299
"15307",-2.77405390868757,-0.230612469792712,0.0315695395585959
"15308",-2.78799913344545,-0.176938678598975,-0.0555777351153476
"15309",-2.80907843558245,-0.182809697456734,-0.0996421435895084
"15310",-2.8312964209638,-0.193185325755189,-0.170268417867435
"15311",-2.78085777132129,-0.243838231682863,0.0579781268668507
"15312",-2.83705464973602,-0.18023623202035,-0.0604987514923877
"15313",-2.76369340447832,-0.236108880191037,0.0588038635182981
"15314",-2.81050922828094,-0.179504650029169,-0.0540550016414539
"15315",-2.83669871416427,-0.180214205663855,-0.0579601214854982
"15316",-2.86848069256862,-0.182214167078245,-0.0579669588152295
"15317",-2.83157956711446,-0.177652223239529,-0.0830879063683709
"15318",-2.8279869336487,-0.213497752716381,-0.00861689181809344
"15319",-2.77695768937607,-0.259255746061554,0.131333814834312
"15320",-2.73357445525969,-0.245087978943247,0.161623863669453
"15321",-2.79529115463814,-0.25419430147228,0.152783115574102
"15322",-2.86306738387112,-0.264208521156933,0.140170258288515
"15323",-2.83700063462405,-0.234749040386215,0.0438891957160493
"15324",-2.84494889361078,-0.184559796813586,-0.105965081307309
"15325",-2.81068013628758,-0.173996719507126,-0.20226405197233
"15326",-2.80930300508506,-0.181290826688903,-0.194195291849946
"15327",-2.84439721248286,-0.187158351174622,-0.186680254617445
"15328",-2.87971301319667,-0.181583899785801,-0.0899331043929428
"15329",-2.94152585248556,-0.188319860492992,-0.0615283090223084
"15330",-2.97368316542248,-0.188686031811508,-0.0835812134231908
"15331",-2.89400907157419,-0.223699317181727,0.00515517804326668
"15332",-2.79223928484901,-0.256505872059246,0.145162137573476
"15333",-2.82042685898645,-0.260075537950997,0.142288868511461
"15334",-2.92780304081767,-0.200303350380789,-0.165354375659699
"15335",-2.89377323124997,-0.185240571478661,-0.08943420410447
"15336",-2.90641298982784,-0.196473056749509,-0.140353008491488
"15337",-2.89027918364002,-0.196562915224314,-0.176996563205455
"15338",-2.840719444041,-0.193242951217124,-0.17381403776497
"15339",-2.81692324616092,-0.190267836702325,-0.137868994059219
"15340",-2.88330816336689,-0.1728008831737,-0.21021212085119
"15341",-2.9225680681667,-0.181765903067682,-0.208509641119391
"15342",-2.96509997998122,-0.19524847044422,-0.130496006310213
"15343",-2.85092918544144,-0.26200799803265,0.143149837459445
"15344",-2.76290959072512,-0.238638590167372,0.193615174596089
"15345",-2.70514753358941,-0.238184184163685,0.186754471217234
"15346",-2.70639319591397,-0.247905936199579,0.146453779020816
"15347",-2.80910374392913,-0.215756495453736,-0.0110317807619055
"15348",-2.78719077913841,-0.231110331520053,0.0418678675904198
"15349",-2.81993693282506,-0.18349887904344,-0.0999097490607879
"15350",-2.85042399087994,-0.191663337473765,-0.146659025997774
"15351",-2.82714549471435,-0.179492785354437,-0.0570241982614448
"15352",-2.87869021709046,-0.189886193111784,-0.128517007839702
"15353",-2.85830968159512,-0.181694097439223,-0.0579197160985442
"15354",-2.83849044853563,-0.235256057013504,0.0397963235655651
"15355",-2.82883090607337,-0.179941866313229,-0.092837509851611
"15356",-2.79685616596256,-0.184353289445265,-0.189457178853075
"15357",-2.83036615208413,-0.18170532439281,-0.197530650689673
"15358",-2.78693158780819,-0.182508462198367,-0.190342526462492
"15359",-2.76247661689581,-0.204495352450288,-0.000486812380509442
"15360",-2.78803902355904,-0.182726927554751,-0.0513529113830234
"15361",-2.74149975639837,-0.2583851962444,0.123909742897565
"15362",-2.8192176250934,-0.187532754019918,-0.127838617987711
"15363",-2.83772665046183,-0.180014451262828,-0.0600705798848658
"15364",-2.81206765902916,-0.178376677121547,-0.0584608548789896
"15365",-2.81001654844932,-0.188817884750302,-0.144437287114121
"15366",-2.79077010136993,-0.185549072602817,-0.133499596310158
"15367",-2.75331708130694,-0.179704119369654,-0.108759547151933
"15368",-2.73551257280075,-0.174808296486368,-0.106916879934115
"15369",-2.79725783489977,-0.188125762786651,-0.1314024397257
"15370",-2.87870993774355,-0.180375114208957,-0.0838860184793531
"15371",-2.857987652354,-0.180582618782846,-0.0772230125742483
"15372",-2.78895637590746,-0.21223152266473,-0.00366682359142453
"15373",-2.75286338172495,-0.180130963268962,-0.0481904583702513
"15374",-2.75565041327927,-0.174031712498596,-0.196147875125394
"15375",-2.77539741305629,-0.178532416658468,-0.1924055189183
"15376",-2.82628847641324,-0.178051066533153,-0.0940865199299326
"15377",-2.83413109795464,-0.223917592465154,0.0269323025383246
"15378",-2.78145859322691,-0.2525036093844,0.153754739313124
"15379",-2.72287610081734,-0.252298911070549,0.13921968037799
"15380",-2.77859349165674,-0.183784105225721,-0.0466981548439388
"15381",-2.77036374631085,-0.183359791331846,-0.127631301985797
"15382",-2.78389173507084,-0.189904272598465,-0.168072614717937
"15383",-2.82171403604871,-0.185179466970047,-0.111019722132505
"15384",-2.85824478805343,-0.192661043543764,-0.138885698985203
"15385",-2.86752807485849,-0.182389603063007,-0.0947357910923688
"15386",-2.83313939845099,-0.178864049150958,-0.0780335718844394
"15387",-2.85052745080446,-0.180377441562856,-0.0731047466901709
"15388",-2.83430877131625,-0.219014648401795,0.00527834432218813
"15389",-2.752157454269,-0.254706302288112,0.137985293303477
"15390",-2.7363707913594,-0.252947371138879,0.138939753774481
"15391",-2.72665068224742,-0.245705778814001,0.158051790557129
"15392",-2.73020159776375,-0.242199089716548,0.180247333809022
"15393",-2.71719373501004,-0.247380292900514,0.153495841146913
"15394",-2.73246874118035,-0.253466098550252,0.137903853993932
"15395",-2.79395561299258,-0.176907942708756,-0.0578007865460233
"15396",-2.81422409993094,-0.188813808692189,-0.138686238296522
"15397",-2.85150661893069,-0.192066481868517,-0.145683896148596
"15398",-2.87458460322774,-0.196993500476405,-0.170028649403857
"15399",-2.85235514903593,-0.192578734331418,-0.049826210361505
"15400",-2.85445334765958,-0.181786765474246,-0.0568119708463978
"15401",-2.86820520677253,-0.192741690853021,-0.0508737530896739
"15402",-2.84854505245076,-0.180673102483076,-0.0578498473393477
"15403",-2.89745550127162,-0.194670021814364,-0.122725689264621
"15404",-2.9465088864588,-0.198352046684462,-0.143300235565075
"15405",-2.97098896661824,-0.189496190648697,-0.0754889293844011
"15406",-2.94181120321384,-0.206715566057457,-0.0476194058719773
"15407",-2.94718474562486,-0.18818023239315,-0.0611121062336454
"15408",-2.9307737023723,-0.199530187637969,-0.177669474007443
"15409",-2.90702359801275,-0.189904850876094,-0.197520469691114
"15410",-2.92285370083911,-0.194882411726475,-0.191219475077384
"15411",-2.90346679152233,-0.197234549216029,-0.169361715492672
"15412",-2.94299302671486,-0.199263182458683,-0.158265477150217
"15413",-2.96254311390394,-0.193100802120104,-0.0611570549434426
"15414",-2.87424550883799,-0.258024987397331,0.160246427927958
"15415",-2.92625969492451,-0.257433694952358,0.0785857439124175
"15416",-2.83396563488707,-0.253524102499893,0.163259171305126
"15417",-2.79824816448458,-0.256913934545558,0.14435145498202
"15418",-2.84684112690197,-0.261021350935305,0.145715008471353
"15419",-2.88832029930969,-0.259571655984168,0.1603474180495
"15420",-2.93361224347742,-0.256132852197122,0.0676337374043165
"15421",-2.97590799586738,-0.20407693889637,-0.163397935053657
"15422",-2.9217589728941,-0.197966484916067,-0.145664857971309
"15423",-2.81964520225189,-0.193339904083646,-0.170068820109569
"15424",-2.82035284819278,-0.184349178551087,-0.11168945923536
"15425",-2.8582242643501,-0.182153783373672,-0.0909320482895529
"15426",-2.87680213902118,-0.226892465579063,0.00140347533935954
"15427",-2.91975646653614,-0.196565904997677,-0.0525050947038526
"15428",-2.89606193453485,-0.219668615757256,-0.0184464205204002
"15429",-2.90019556635797,-0.184899624761344,-0.058810488637212
"15430",-2.91578370591586,-0.198440222546399,-0.162781022712908
"15431",-2.92311487043042,-0.179979131431459,-0.21009185113456
"15432",-2.92460681622113,-0.19046325025619,-0.199070502845482
"15433",-2.89366079193864,-0.180917703016622,-0.0657429748449206
"15434",-2.80511252621168,-0.239462485530713,0.0588663571719306
"15435",-2.79928603973177,-0.231706766283808,0.036507013445482
"15436",-2.84125522757125,-0.18702372370948,-0.0518669448916824
"15437",-2.85449556526489,-0.259784534319643,0.0840041763176979
"15438",-2.85268361276573,-0.259891357480372,0.0956637918168454
"15439",-2.88320144601029,-0.221319062871455,-0.0120661943554712
"15440",-2.80729519879191,-0.23300467153051,0.0343464179583168
"15441",-2.82876638973109,-0.232449453723622,0.0171549511341573
"15442",-2.8380777886522,-0.237541048780522,0.0392985359017217
"15443",-2.83461355679486,-0.180342278257559,-0.0560601662754439
"15444",-2.78451722021077,-0.231127784688799,0.0424415652307176
"15445",-2.81628064103535,-0.178677284235966,-0.0572356855788542
"15446",-2.82563007432052,-0.233863519424901,0.0406763253584627
"15447",-2.80363752077457,-0.187242899576134,-0.182902871709944
"15448",-2.78066576818053,-0.181624010677277,-0.190824758757604
"15449",-2.78171972658807,-0.188924523751358,-0.178021458812252
