"time","SP_1","SP_2","SP_3","SP_4","SP_5","SP_6","SP_7","SP_8","SP_9","SP_10","SP_11","SP_12","SP_13","SP_14","SP_15","SP_16","SP_17","SP_18","SP_19","SP_20","SP_21"
143,1.04884678947598,0.45604448014164,0.825017468977948,1.09260774577113,0.847980983442923,0.616781046244265,0.928626517053424,0.386443801897797,0.709232144467723,0.726583148846667,1.02331915869388,0.310818165218988,1.53682820527583,0.676182571920047,0.293264957495874,0.777174631868842,0.405205250667876,0.683962945673401,0.660474936247663,0.378266873515772,0.914398109696732
144,1.03573121788893,0.44970512203924,0.810429210933978,1.07849729794512,0.831378674954441,0.60559116647729,0.913312416808878,0.381502535983263,0.695816423765801,0.714153611308571,1.00875368940285,0.307644912020637,1.5023477521949,0.663486827222264,0.287458073404357,0.762606861879465,0.396695636994298,0.672164311181156,0.649904755543747,0.370938245661335,0.898989366630753
145,1.03788047600647,0.452239224094066,0.819269251585367,1.08242740571183,0.843150726725112,0.613111248141164,0.921197682085713,0.384074170931321,0.70483893203973,0.721058523535862,1.01362774771389,0.308528663819457,1.52757396306431,0.671189327701086,0.290736815765138,0.772376912450808,0.402675212504054,0.679473552544183,0.652849481468678,0.375756351621747,0.907129385274499
146,1.04990694865037,0.455690028146091,0.823624389657585,1.09449418616982,0.846958598915983,0.617615002906305,0.92818293382446,0.386440662934532,0.707417168688115,0.725439817464276,1.02339530703325,0.310314766005923,1.52600307454108,0.673784734594311,0.291850652187175,0.775601918169127,0.403589846386664,0.683663570229382,0.658543020112344,0.377062765054855,0.913507921460519
147,1.05416354340574,0.45765241100759,0.826225210748213,1.09779101018541,0.848040054260648,0.616807976088173,0.930327010479299,0.388625707159645,0.709434141246251,0.728311184597263,1.02731515741401,0.313047321052168,1.53913373049993,0.67777508728757,0.293922701553176,0.777328952138544,0.405556671182523,0.685985438784324,0.661825206981704,0.379063202425638,0.916012269133148
148,1.04568982559433,0.454772785562675,0.818420932953673,1.08907452051169,0.838946502544201,0.610135216864746,0.921948261269851,0.38704181686443,0.702736893501631,0.721056908934373,1.01868653171355,0.312468836897896,1.51723261773385,0.670037842106568,0.290114429013277,0.770084090714431,0.400151673677631,0.678585080119601,0.655557621422207,0.374453273572225,0.907357440219381
149,1.03617048245856,0.451907997484836,0.814835145845829,1.0804064336086,0.836686455812734,0.607855831886024,0.916360328542826,0.385329636829525,0.700392359890733,0.71758960049632,1.01072392345676,0.310549015927603,1.51697960770184,0.667593117932969,0.288898930471623,0.767367539702531,0.399437093492849,0.675973297374449,0.649572285633355,0.373444499076463,0.902150125615981
150,1.03723935225289,0.451983263477765,0.816330274906131,1.08252295207783,0.839911164358763,0.611194434379656,0.918683543537467,0.385068086259029,0.701717381736637,0.718568626642143,1.0120720306764,0.309095797248268,1.51438608576309,0.667649319194127,0.288761865062251,0.769232081464007,0.399909206531716,0.677511818506306,0.6496521897686,0.373722271973026,0.904134986117031
151,1.06009557526767,0.461007262366178,0.833681706461517,1.1059298343481,0.858061427349852,0.624370348650703,0.938345633955778,0.392115113868596,0.716292169512091,0.734364961295887,1.03415398933624,0.314347165066306,1.55128589171996,0.682987199134763,0.29585824583231,0.785141365274847,0.409347433978983,0.692633668095555,0.664543897356998,0.382383199754517,0.923683369382775
152,1.05259206405611,0.456677925045131,0.820332482873705,1.0957546273091,0.840292068710729,0.611131846949211,0.924879945936574,0.388795373648762,0.703393314505873,0.723577291744376,1.02408743572893,0.313716517636199,1.52056506119693,0.67227172927277,0.29131172357985,0.770832281646046,0.401020726671214,0.681202314288939,0.658538372882819,0.375609728736937,0.910161431678509
153,1.0614207711767,0.463393849915216,0.834299128697294,1.10644452035655,0.855986711589675,0.620797246397927,0.938122384154979,0.395695563160083,0.717069563971676,0.734776058424545,1.03539786665398,0.319149220857249,1.55401763075736,0.683820486318518,0.295986520364878,0.785511899949206,0.408696930039573,0.69175732066749,0.66565804833728,0.382303087129059,0.923520814202521
154,1.05561762123922,0.459949659133376,0.822805682686284,1.09978734330717,0.841828608531089,0.611690506563795,0.926864595009677,0.393566053672837,0.705730938340819,0.725438498777519,1.02683829989322,0.318505024746802,1.52165050506931,0.673361178378451,0.291000538963036,0.773294316980394,0.401033309786642,0.682883478032836,0.658103966594954,0.376123787327754,0.911942958010644
155,1.05330919423989,0.461171173456334,0.827486391218882,1.098812161919,0.848180606415745,0.614134809337871,0.929536082518976,0.39603227502726,0.710992617617783,0.728922045072053,1.02714059197326,0.319912523230694,1.54151017177502,0.678266647216976,0.292963113276912,0.778700887334971,0.404816694636412,0.686876734280172,0.657549893002242,0.379214912650897,0.915041719825302
156,1.0613804602772,0.464069759981415,0.830615893160013,1.10785037143473,0.851519367369261,0.617917984848935,0.934633394283383,0.398759737664509,0.712976765643873,0.731693835920724,1.03378192760888,0.321583205365986,1.53590698894717,0.679095653896601,0.292959284598157,0.781368571629796,0.404784125489889,0.689791573461127,0.660176697954013,0.379636156419267,0.919401764556972
157,1.02828150306368,0.449812391117627,0.804375434665257,1.07279369929916,0.823846102732534,0.596299221927299,0.90416076841057,0.387281292046688,0.690172048041399,0.709253692180245,1.0014012007366,0.312706384896535,1.49645060322633,0.659576603245692,0.284833971053681,0.755959878646149,0.39295910579512,0.668770210252875,0.639450674828712,0.368670000717029,0.889819759316242
158,1.04016291657931,0.456728402706351,0.82417726803839,1.08877286937848,0.8503856359203,0.616281581670598,0.925463140316245,0.392315566817868,0.709491935250454,0.724493783374743,1.01724491352823,0.313255621305314,1.5307009929762,0.673351412208664,0.29050410273789,0.777803268559523,0.403551288220712,0.684139230507995,0.649587550673989,0.37722697300715,0.910514331864966
159,1.0505846452831,0.457086523664414,0.822241179875967,1.09708271655003,0.846334728295556,0.615471184787043,0.926181836648324,0.390531842763635,0.705297237503022,0.725046029980529,1.02331679852432,0.312184982945453,1.52502805104822,0.67330582308003,0.291391528818715,0.773318981362483,0.402700082306996,0.684576194967709,0.654542420030562,0.376940981264893,0.911220210197444
160,1.03711300022927,0.451874584113056,0.813812925372999,1.08171329931413,0.836718025890286,0.606540878899135,0.915897185738349,0.385748176956396,0.698744992246841,0.717260759545802,1.01138895921227,0.309108701003305,1.51519679398127,0.667307529998049,0.28918877511688,0.765755878029416,0.399004485021097,0.676071554638783,0.649495354271451,0.373243730750283,0.901427947176802
161,1.03495463003289,0.451470594996327,0.814985790090079,1.08046923026006,0.839680179585224,0.610002900098247,0.917271253507618,0.384427452821309,0.70061848714974,0.717465052444071,1.01024618416917,0.307377970593795,1.51367738940409,0.666856236150701,0.288829023953826,0.76808776937336,0.399524347590974,0.676140296263171,0.649327555419541,0.373239160111018,0.902633525624722
162,1.06845680747501,0.464811832969454,0.840354319333804,1.11476978379692,0.865943937069842,0.629899470472288,0.946117490479006,0.394630259627773,0.722080922212194,0.740307537230714,1.04238248800114,0.315453095555541,1.56330706365011,0.688321001343335,0.29843327162282,0.791597667741682,0.412774429306804,0.697883470186871,0.670702938729599,0.385386809119063,0.931321342625994
163,1.0471205750127,0.453894426301327,0.812929636193584,1.08889712488768,0.8314185196251,0.604342123109988,0.917077532901041,0.385969589629538,0.696407181062937,0.717690938867981,1.01750842885546,0.311923668484291,1.50650604611183,0.666692785428517,0.289122836172616,0.763068340083472,0.397132994266605,0.675053207375799,0.655081492014373,0.372227770316165,0.902562717091971
164,1.04228590897777,0.456327831901585,0.822845168324568,1.08712279187687,0.845389591380046,0.612401294115063,0.924292408386087,0.389463059339256,0.708095400950585,0.724059002842918,1.01813385024268,0.313636256285412,1.53500639505866,0.674199873111333,0.291744254103634,0.775640344569232,0.403527786332431,0.681579183086565,0.655097753439287,0.377067284040328,0.910088634506007
165,1.04434923375081,0.455021394197594,0.817914465327597,1.08945070343874,0.840085834608644,0.611628463944589,0.921248879702963,0.387888104587254,0.702293704212196,0.720479926197808,1.0172859463877,0.312000671163302,1.5121678537011,0.668533368594722,0.288967054588547,0.769910078009475,0.399588914911091,0.678962470691899,0.652327844284072,0.373971893126064,0.9064707154886
166,1.05147758909731,0.458514150652055,0.827098557091929,1.0967573249283,0.850192825386362,0.61700297794948,0.929861464998614,0.391159179047595,0.710677562789602,0.728702935493784,1.02577050477878,0.314313610341026,1.54290954279161,0.678299454879353,0.293641206379246,0.778654957077358,0.406102897291067,0.687177590861045,0.658525703088558,0.379620343379285,0.915580420988534
167,1.03782237214099,0.451688064230492,0.811454146650409,1.08191756008828,0.832575005835697,0.605372168596597,0.914336438179176,0.385274283858653,0.696380532232343,0.715012411059007,1.01071920435555,0.310115744236414,1.50092813862837,0.663802132271651,0.287158194757012,0.76334963809372,0.396271568296204,0.673596606953158,0.648564833031109,0.371085313942877,0.899582535310415
168,1.0376181749868,0.453200192862412,0.819136331118994,1.08314237076376,0.843372449376766,0.611958234694525,0.920451754884193,0.386556460275291,0.704553274909748,0.721129998469951,1.0134519865955,0.309952979265507,1.52926460719334,0.671446132953631,0.290706537240377,0.772008340820546,0.402521872047975,0.680004377521023,0.650996342651849,0.37593192313765,0.906268238503549
169,1.05658291133598,0.459471397165121,0.828919152164507,1.10243684250647,0.853055090901165,0.621255732031441,0.934041884868325,0.390796777029634,0.711887818415518,0.73005243334999,1.03002702936342,0.313049175642664,1.5338664686215,0.677702998179774,0.293352802716505,0.780616537959773,0.405702628624884,0.688261829932287,0.661425964645114,0.379270488135216,0.919011245437952
170,1.04874560439829,0.455669175306914,0.819867010871214,1.09212085609069,0.840801889118373,0.610604510965918,0.92317345134458,0.387942250948355,0.703413518962316,0.723234541238585,1.02122916080296,0.312537771896354,1.52777106132467,0.673026913609152,0.291853146817748,0.770637714710547,0.402096647004204,0.681189686603176,0.656978634326587,0.376258485920996,0.908887716191741
171,1.04574428030107,0.456235771324992,0.821467073390456,1.09040051458276,0.843545032438736,0.612527452792126,0.924561255207235,0.38902115108594,0.705981761999588,0.723210930708979,1.01998851865752,0.313108779099411,1.52370057914816,0.672117586055716,0.290823151700451,0.773697900475198,0.401754446858194,0.680860589092634,0.655710440645503,0.375781154349197,0.909871160416536
172,1.05122447259321,0.458209365093875,0.824844024350233,1.09627138405479,0.847138958401356,0.615626089052355,0.928112206782084,0.390763682774916,0.708490946979988,0.726782752325739,1.02464542016979,0.314463777324296,1.53366485312952,0.67571496542967,0.292431345371847,0.776365905450221,0.404116233320768,0.684840928605271,0.657884506380824,0.378003267874984,0.913587776550519
173,1.04988381767289,0.45744723157483,0.822395369321267,1.09452755772696,0.843836539957062,0.612928834802524,0.925772619330095,0.390505692330261,0.706080882021296,0.72465296544581,1.02296263689167,0.31453546847901,1.5258259083191,0.673380082110008,0.29129889224597,0.773766873085471,0.402221259082386,0.682727866146387,0.656453627809062,0.376515268845715,0.911122695541462
174,1.04304100932893,0.455116722369585,0.818527774089458,1.08782968576169,0.840209509999472,0.609824794768711,0.920778227788927,0.388923454587555,0.703063748871522,0.721109636127541,1.01685472473677,0.313167382744852,1.52175650874101,0.67054059923449,0.290054213893471,0.77036146779937,0.400696522509569,0.679527346139288,0.652348262149405,0.375005990751005,0.906284292880351
175,1.04385095887298,0.455570943298714,0.82041599974177,1.08942699054744,0.843359973797211,0.61254225927827,0.922994596925654,0.38917923611014,0.704941173235318,0.722440305871201,1.01814131978776,0.312610932792782,1.52302272311446,0.671400025979888,0.290323220559313,0.7726250233538,0.401585085674274,0.681071488569554,0.652820751095854,0.375657509428991,0.908338914727027
176,1.04619740034303,0.455908847441083,0.821273140285026,1.09155578739591,0.844273249833089,0.613382578859972,0.924231804931252,0.389072999882811,0.705351415460579,0.723575075503008,1.02003544991799,0.312346037995306,1.52622464791228,0.67264191620871,0.291097336784153,0.773066598114493,0.402387898616365,0.682259647140518,0.654318420916686,0.376378894681101,0.909627369983243
177,1.03809110727891,0.452218502059327,0.814556762780711,1.08276376598461,0.837131695387896,0.608095230852096,0.916910091072834,0.385695254383039,0.699555906345872,0.717639556246308,1.01209563994293,0.309714005350787,1.51301286423977,0.667093488130395,0.28878987225147,0.766720115247614,0.398949374515797,0.676382830566507,0.649766094928633,0.373172129279108,0.902384639324419
178,1.05573427725668,0.460228381623576,0.831243724188156,1.10180831559854,0.855778597053887,0.621830451417735,0.935245517144181,0.391997643138618,0.714516446361952,0.73192103568426,1.03037657862381,0.314055246548111,1.54608792747342,0.68063605802505,0.294729309091538,0.783181059124848,0.407793343109695,0.690013384436047,0.662017077143337,0.380986026666622,0.920531943498783
179,1.057459076997,0.459326895605433,0.824966042994182,1.10145725233514,0.845868628236095,0.615077142725962,0.92981325241044,0.391177321839932,0.70751270817098,0.727609479686655,1.02905172606197,0.315085910152254,1.52952943083162,0.675925143719679,0.292820678087616,0.775398538973413,0.403447196357227,0.6852108406019,0.661267990435566,0.377791859358416,0.915033624614675
180,1.05463627866072,0.460227709862491,0.82695365150406,1.09898181323329,0.84777383426985,0.614608329870269,0.930190515265446,0.393145326655402,0.710271522525845,0.728681187408419,1.02799567053297,0.31725673276407,1.53918706184631,0.677945174721691,0.293451428215966,0.778052379993425,0.404778579164693,0.685958548134834,0.660615805585058,0.378897207094337,0.915681370180156
181,1.05797320259966,0.461930642671627,0.828048573805148,1.10314401852302,0.848690755201888,0.616144534092538,0.931952409071434,0.39527496965194,0.710949265675525,0.7295328055099,1.03049651022935,0.319073877990945,1.53396754883528,0.677549486247088,0.292776534117686,0.779032952611042,0.404161524451674,0.686993588737214,0.660519821516827,0.378681743783768,0.917048661596098
182,1.04418497365288,0.456346822581117,0.817487741312858,1.08886043147778,0.837478043239941,0.606994884118055,0.919202506236077,0.391500496534292,0.701752826880077,0.720550482750674,1.01709490913523,0.316256920905569,1.51959213766824,0.669924876784834,0.289436056917253,0.768707996511015,0.39950801758143,0.678960468044466,0.651008552738456,0.374464597970973,0.904736888448609
183,1.02986820611638,0.451014326245365,0.810556187341839,1.07580666488835,0.833029887605188,0.604003997325186,0.911051628835397,0.387062340117414,0.696705128447209,0.713434798272682,1.004938818548,0.311069182096612,1.50400439436461,0.66292549245924,0.286134132678698,0.763529773955982,0.39618141570163,0.67289225641803,0.642472949681601,0.370915053976551,0.896454776140946
184,1.05908450858225,0.462803174714268,0.835696207244312,1.10722414089869,0.861807160733583,0.625930680324499,0.939474657248667,0.395780676668808,0.718501309591424,0.735598217618475,1.03422606247198,0.316134488826843,1.55399825508997,0.683819672136865,0.295592867843503,0.7876890391682,0.409956932020962,0.694688349067438,0.661694908800937,0.383115258348473,0.924542299850113
185,1.03399907607741,0.44888304541955,0.804455270838538,1.07729768159597,0.824600633920367,0.599203960808432,0.907078467020768,0.383258119742181,0.689201158267859,0.709989718877411,1.00545560674285,0.30833615143459,1.490099247079,0.659313566825929,0.285562254783543,0.755406780779409,0.393037503919963,0.669135792586966,0.644579803867629,0.368466543180546,0.892449423957653
186,1.04408636882564,0.457134448747929,0.827616989338136,1.09081108049326,0.853610772780181,0.618376074025742,0.92942751415426,0.390205384904593,0.712605884344851,0.727923761242155,1.02135409140143,0.311886180902631,1.54595426991202,0.678000643819528,0.293556893931204,0.78090404186449,0.406847791287116,0.686332910584989,0.656383163595756,0.379679192707372,0.914994375085397
187,1.03231432690027,0.448033142210237,0.80537864497639,1.07635366000229,0.827578754111822,0.60322083614645,0.908619833465348,0.38092915462224,0.690678322489634,0.710122200827881,1.00453412554171,0.305507222736856,1.48704285128869,0.658583063463331,0.285210158442274,0.757404868267572,0.393532639746147,0.669155989115188,0.644922980321447,0.3683458800806,0.893827338108144
188,1.06405354030147,0.464175406694703,0.842342218188329,1.11059552353227,0.868963431187628,0.630434780123856,0.94640010471307,0.394462250722028,0.724924581960079,0.741475176503524,1.04030680686266,0.315183235964853,1.57724041718581,0.691068013358839,0.299731890320292,0.794365285937746,0.415222327517792,0.699193873048899,0.670080661705124,0.387125284038301,0.93209499250269
189,1.05803630188909,0.457798670125589,0.81928816605342,1.10054256495025,0.838119575916353,0.610986234805949,0.925739034958164,0.388764675008826,0.70148228242059,0.723150643297774,1.0272828177347,0.313889256857778,1.50840563112585,0.670279646232024,0.290455622743875,0.769065657718987,0.399058528659321,0.680212769200151,0.66084940879995,0.374211802610182,0.910578550091793
190,1.03961742782294,0.454766191723582,0.819020121210597,1.08311150781826,0.839777790159511,0.60735786411301,0.919458924369253,0.388452295887545,0.704306362486765,0.721518585596633,1.01479941961158,0.313869876341593,1.53554273452799,0.672970588477123,0.291543313097376,0.771045507350658,0.402386949303981,0.679022661968942,0.65342128874213,0.376204912603602,0.905755720551143
191,1.04109081542171,0.454554848902852,0.817013502516287,1.08676889583644,0.839487520337137,0.611193837533814,0.920236473691751,0.387987228961131,0.702088890635659,0.718862431431032,1.01489073878655,0.312026601213048,1.50488754700214,0.666340847427046,0.287613113225573,0.769864985584381,0.398193865084325,0.677208221236321,0.650363331667069,0.372696010436684,0.905144822407541
192,1.04655067223281,0.4563714456686,0.823692371682913,1.09195602471178,0.847111645404005,0.614854551067151,0.925548462527993,0.389504769169565,0.707725027187162,0.725957179106545,1.02095127047274,0.312823729245435,1.54048945446043,0.67615999182608,0.292758479053604,0.775327148142274,0.405122232633919,0.685040812973437,0.654928303320841,0.378613597482192,0.911518901181392
193,1.04826537141204,0.456165547806768,0.82082217290813,1.09334546761527,0.843219501881347,0.613386307848046,0.925084636992091,0.38891701718725,0.70464779953441,0.722902075097048,1.02147679950168,0.312338387980086,1.51580815478293,0.670806485959097,0.290115380469337,0.77261614023724,0.400762813214264,0.681275268070865,0.655314499733575,0.37512025263758,0.910014562533998
194,1.04381092378954,0.454933318729026,0.819994082455654,1.08839009106441,0.842435201589966,0.611273044571582,0.922084822887516,0.388040367243517,0.704364266912858,0.722741441629048,1.01791088524843,0.311997366679439,1.5314511538988,0.673029775273964,0.291633535837134,0.771649249687112,0.402718071541761,0.681221431866515,0.654075306921846,0.376546022780783,0.907892946548552
195,1.04237723792036,0.454212171415871,0.818010642460293,1.0874177767289,0.840816065917003,0.611371968984633,0.921319012469845,0.38716989439295,0.702729295238542,0.72022130202322,1.01636439667228,0.310885877340151,1.51335441191582,0.668656671638638,0.289245138121007,0.770408201485798,0.399801439502159,0.678501459016628,0.652572740982575,0.373981700655745,0.90646224196278
196,1.04524334699786,0.45538803323464,0.821799524698765,1.09024730274253,0.845143479149031,0.613901952479675,0.924347275481608,0.387943600358951,0.706079190250165,0.724130013045529,1.01952518780149,0.311430617583658,1.53264303767713,0.673920679482924,0.291960885071265,0.773699129935738,0.403612797983271,0.682659259372984,0.655134316648953,0.377184697289421,0.910056540484693
197,1.04904604142069,0.456448341725118,0.822371330799941,1.09386495624488,0.845082383341821,0.614650672412382,0.926427843941666,0.388571499503682,0.70621068077632,0.724388352928924,1.0225052416141,0.31206607396876,1.52316233308399,0.672765557910095,0.291234468136701,0.774178592423725,0.402309383934218,0.68245833072459,0.657014288023816,0.376280324823143,0.911617399974239
198,1.04445478900779,0.454765656958521,0.819384919502465,1.08864427473218,0.841436156876651,0.611114108815944,0.922036109924273,0.387370697103021,0.703702826693567,0.722175131552934,1.01812550217105,0.311659811212868,1.52651115756534,0.671965174099876,0.291145700566733,0.771032324889598,0.401929209667325,0.680367616167337,0.654653515319306,0.375850071695872,0.907731551615413
199,1.0523950528963,0.458605940783638,0.826440122087686,1.09756774337394,0.849282717492176,0.617330164518263,0.930392578683567,0.390701657899879,0.710090597676643,0.727732196115198,1.02628383798909,0.314004430261209,1.53255038308519,0.676156677227642,0.292603485428824,0.778319950839943,0.404444037542336,0.685530052356744,0.659449075427388,0.37819987986912,0.915620510639067
200,1.03422265894263,0.450157678366989,0.8093882496176,1.07773417729837,0.830239640278855,0.603208129705369,0.911154849288718,0.383817630204701,0.694717513662744,0.713577201471265,1.00732060823395,0.30931709383818,1.50495892950954,0.663507416156482,0.287304296280711,0.761200357777923,0.396391705453047,0.672206642556647,0.647054871871501,0.370996195603375,0.896902242151179
201,1.07037566739252,0.467463121418881,0.845242727811068,1.11758812507475,0.870583999821222,0.632375083919801,0.950361407751561,0.398440228921847,0.727191487782329,0.743634285582955,1.04562974338765,0.31929569726158,1.57176073952141,0.691547823471648,0.299173754600448,0.797065574000207,0.414585914811644,0.701087468352101,0.671630923950333,0.387170050129546,0.935444964497709
202,1.05489509209771,0.457316711750179,0.816689044707423,1.09733636886651,0.834182638121235,0.606785575317315,0.921439569680661,0.390213964699524,0.699061815422939,0.721328591166592,1.0239693254654,0.316066725434499,1.51073427279751,0.669565653717007,0.289942474087359,0.765975016056243,0.398230717655542,0.678957470256321,0.657077816779204,0.373802094506286,0.90666307322151
203,1.06050291838818,0.465055386589256,0.836402399846506,1.10628176185835,0.857981392051415,0.620355762063799,0.938935761485754,0.398879754587844,0.719487823676718,0.736155074149025,1.03567328321152,0.321981317129622,1.56111954097898,0.685651456162096,0.296354140199222,0.787911913457909,0.409637076796726,0.693197653322114,0.664612404122201,0.383314097565292,0.924441282307122
204,1.05682255646199,0.461127546377327,0.82244432936408,1.10196145676581,0.84134059252018,0.611455960440168,0.926644480614775,0.395792741454045,0.705100710775259,0.725111414476077,1.02740588156253,0.320186155235134,1.51591145081447,0.672199558098211,0.290024269873255,0.772770992809418,0.39987477337019,0.682994685066577,0.656351602059525,0.375483332398938,0.911381805839353
205,1.047506268388,0.459493848871523,0.823808089458224,1.09339500309931,0.844654078067504,0.610379485984427,0.924506174799972,0.395838751508872,0.707834340327598,0.725813602547313,1.02181920837119,0.319472222844746,1.53855581286691,0.675886360367485,0.291810607499669,0.775094333373599,0.403345865737584,0.68446945572609,0.652851135329111,0.377973958555067,0.910200650579912
206,1.05586363211323,0.462291100212852,0.82760288630032,1.10332956350667,0.849803144337591,0.616592001776926,0.93126657019107,0.397748870495149,0.710607270829191,0.728633761618084,1.02901675116294,0.319695220172904,1.52715229812453,0.675758046145996,0.291297278933209,0.77902576033845,0.402976890086342,0.687342148689221,0.656054929246682,0.377922157191887,0.915796120770667
207,1.04322858505745,0.456221689339696,0.817151152046589,1.0889779962508,0.838404545548481,0.606756009332764,0.918337669145638,0.392518852744238,0.701178815951841,0.720648662246478,1.01637136413706,0.315826115917695,1.52336135655502,0.670511285087299,0.289788959385301,0.768086014708608,0.400014404332092,0.680005613911938,0.648957135635659,0.375021892564935,0.903858429871331
208,1.0544238195538,0.461875228923304,0.82966443682787,1.10213088748366,0.853690061684055,0.61859261396396,0.933022016084393,0.396723351685755,0.712980188261326,0.730196135848009,1.02906290148793,0.317700158007083,1.53647685829992,0.678062925164364,0.29272387442565,0.781601334797096,0.405138878486231,0.688825717304126,0.657413364170368,0.379383301288792,0.917736819431764
209,1.05596373267633,0.460697857143733,0.825205412468839,1.10182757478982,0.846998595516343,0.614100107888858,0.928686601542134,0.394998445118717,0.707740777286288,0.727926010571651,1.02807449039236,0.317345015349884,1.53389916813418,0.676575566047768,0.29269707216246,0.775537722800954,0.403665301981932,0.686487317391381,0.657546903298214,0.378355400663616,0.913838084175848
210,1.06319100171487,0.465004868048862,0.83338250798588,1.10944879067917,0.855375442626913,0.619254214892116,0.937449550865211,0.398953066972656,0.715543763425047,0.734271125325718,1.03636268920277,0.320727805672042,1.54673794864675,0.682379020804812,0.294978560377896,0.784077266599351,0.407076394305368,0.69186392453946,0.663486589042112,0.381443423260667,0.92238365715859
211,1.05273345203928,0.46015183791313,0.821549159319111,1.09781232839944,0.841356264655716,0.60941140114457,0.924491262858567,0.395182484236982,0.704639777206108,0.724528493591532,1.02450173391217,0.318854865611478,1.5239808631148,0.673086075804961,0.290878308915722,0.771981098403475,0.400779478362879,0.682462026517285,0.655319651205158,0.376044588372075,0.909625145748095
212,1.0464335379203,0.459072144051039,0.822366805211754,1.09276315185171,0.844170592866963,0.61063679070407,0.923904113418751,0.394850475150306,0.706594367186413,0.724225252305716,1.02064902295373,0.317728915595656,1.5282609980612,0.673246714060847,0.290621387384023,0.774127363603073,0.401759022708676,0.682665048934403,0.652311921198471,0.376467379687137,0.909191486701216
213,1.03781048774218,0.454276722891555,0.81417244195633,1.08418715627429,0.836653130698836,0.606563875331497,0.915618362837011,0.390130675204154,0.699104207379422,0.717222230522855,1.01159088827439,0.313137610116952,1.50931608753782,0.66604843493163,0.287530163937354,0.766237217350615,0.397683224376325,0.676645360578903,0.645897310416192,0.372631341850066,0.900821468740907
214,1.06388536816698,0.465472276447198,0.838330486897072,1.1119070836731,0.863681930357591,0.625990974084432,0.942217934784622,0.398766720000974,0.720487587564359,0.738201419102701,1.03856642578131,0.318759230982879,1.5599915923837,0.686425533872238,0.296732579054089,0.78971176247159,0.41097222876926,0.6968825957736,0.664249278073003,0.384368897466091,0.927271891107729
215,1.02400802643036,0.44545419594607,0.795633388195432,1.0669790920513,0.814770259444286,0.591335084747955,0.897007414744201,0.381205160735327,0.681492276038449,0.702249822923197,0.995321172875464,0.307063731518218,1.47190467376603,0.651836669881907,0.282092790147918,0.746899390175736,0.387999532655369,0.661588183219661,0.637348419469757,0.364111220403402,0.882413189453573
216,1.06038371366737,0.465706305347454,0.84440157630221,1.10933970518464,0.872844437032027,0.631693043859234,0.947147108784237,0.398058503243206,0.727835251038164,0.742117759331945,1.03871635808936,0.317133104946662,1.57960400561472,0.691437830993179,0.29913238120141,0.79764474530472,0.415616626812415,0.70029176278738,0.666643600612023,0.387534889263647,0.932524826167402
217,1.051436817056,0.455052400967007,0.812353190350074,1.09474060807805,0.83164221423645,0.606372011867645,0.918104527435728,0.387450178793831,0.694862056486906,0.717554617777745,1.02000316312773,0.311980011122771,1.49382548620252,0.664523856177294,0.287751955403597,0.761973787991885,0.395448240801353,0.675823086714046,0.653817158966434,0.371171524082095,0.902881228842243
218,1.05333385688199,0.461552284446432,0.832961245467327,1.09867643624644,0.85625186455927,0.618269627259456,0.934426117633075,0.394673220108835,0.716744084219156,0.733465143515227,1.02959446976394,0.317269889509859,1.5645655445736,0.684510120331463,0.296592592296163,0.784777200380661,0.40992540478486,0.690942825239941,0.662363699248507,0.382940015258599,0.920498704125307
219,1.04494294323443,0.455017458001677,0.813255189688483,1.08952636205149,0.833493109163825,0.60702313898953,0.917693856192264,0.388491750102809,0.697348653625301,0.716632150742193,1.01606968288995,0.313031975389855,1.49241895154078,0.663420133959888,0.286529273087992,0.764734938931447,0.395133006816749,0.674619036413449,0.65084507440874,0.370622320972147,0.90230040789065
220,1.04330029578929,0.456827914773198,0.824130483480145,1.08883967908707,0.847527387317804,0.613018722541864,0.924445635526357,0.390934843922736,0.708811776461284,0.726045992565631,1.01903189747908,0.314165448215435,1.54793017719559,0.677282316550011,0.293218511878186,0.77615788860014,0.405806512437737,0.684793880452518,0.653903257154606,0.379176308751169,0.910721749681769
221,1.03052360413772,0.448940936508392,0.805884932741321,1.07560933681282,0.828109065172081,0.602984074925592,0.9088295737071,0.383183183607718,0.691687898314485,0.709525570795607,1.00371004113918,0.307442208046133,1.48057635526457,0.657154452714889,0.283791330746112,0.758692952515138,0.392307120122771,0.668715114040632,0.642650721124219,0.367476184004506,0.893625941377682
222,1.02984896812348,0.449865064662154,0.815856429789438,1.07569559414452,0.841948322356261,0.610395907424801,0.915701952341309,0.383355593344551,0.70203731282929,0.718463146053762,1.00685811995762,0.306183912224849,1.5328419174864,0.67021100233334,0.29055389712418,0.769130057917805,0.40281928425912,0.678330990134876,0.646929227139142,0.375666316320443,0.902038247274452
223,1.04975403597958,0.455557807044567,0.823771446183035,1.09570880924264,0.849517298747193,0.619894495708611,0.929556732584656,0.386071316942113,0.707500441558087,0.725125167616901,1.02368346479232,0.307828464772474,1.51733890942249,0.672157801919167,0.291097466521229,0.77631261820562,0.402837301078663,0.683690997556269,0.658082058071416,0.376283193562603,0.914238847147999
